id,date,hour,season,is_weekend,is_holiday,temperature,temperature_feels,humidity,wind_speed,weather_code,bike_rented
6396,2015-09-28,11,2,0,0,16.5,16.5,63.5,24,2,medium
3891,2015-06-15,13,1,0,0,18,18,44.5,19,2,high
11390,2016-04-25,10,0,0,0,10,7,67,23,2,medium
10119,2016-03-02,19,0,0,0,6,2,68.5,25,7,high
8373,2015-12-20,17,3,1,0,11,11,82,16,7,low
15820,2016-10-29,11,2,1,0,15.5,15.5,79.5,2,3,high
17169,2016-12-24,18,3,1,0,10,7,71,24,2,low
5921,2015-09-08,07,2,0,0,11.5,11.5,85,6,3,very high
9853,2016-02-20,17,3,1,0,12,12,88,31,7,medium
16718,2016-12-05,23,3,0,0,3,1.5,100,5.5,1,low
15832,2016-10-29,23,2,1,0,12,12,88,2,1,medium
13666,2016-07-29,23,1,0,0,20,20,69,12,2,medium
365,2015-01-19,05,3,0,0,1,-1,93,6.5,3,very low
6473,2015-10-01,16,2,0,0,18,18,52,26,1,very high
9548,2016-02-07,16,3,1,0,9.5,5.5,56,32,2,high
2990,2015-05-08,21,0,0,0,14,14,82,17,7,medium
15761,2016-10-27,00,2,0,0,12,12,88,13,2,low
11698,2016-05-08,06,0,1,0,13.5,13.5,79.5,11,1,low
1903,2015-03-24,08,0,0,0,7,5.5,73.5,8,2,very high
10522,2016-03-19,14,0,1,0,8.5,5.5,66.5,20.5,4,high
16000,2016-11-06,00,2,1,0,5,1,70,19.5,1,low
9464,2016-02-04,04,3,0,0,6,2.5,84,21.5,7,very low
4209,2015-06-28,19,1,1,0,20.5,20.5,62,18.5,2,high
8791,2016-01-07,03,3,0,0,9,6,82,19.5,7,very low
13209,2016-07-10,20,1,1,0,19,19,64,22,2,high
10542,2016-03-20,10,0,1,0,7,4.5,73.5,16,4,medium
12104,2016-05-25,04,0,0,0,10,8,67,11,4,very low
10815,2016-04-01,10,0,0,0,10.5,9.5,52,12,1,medium
15199,2016-10-03,14,2,0,0,18,18,40,9,1,high
8581,2015-12-29,09,3,0,0,12,12,77,15,7,medium
9743,2016-02-16,02,3,0,0,1,1,93,0,1,very low
12056,2016-05-23,04,0,0,0,12.5,12.5,67,16,3,very low
11847,2016-05-14,11,0,1,0,10,8,52,13,3,high
4105,2015-06-24,11,1,0,0,21,21,44.5,18,2,high
6486,2015-10-02,05,2,0,0,10.5,10.5,88,4,1,very low
8889,2016-01-11,05,3,0,0,7,4,81,17.5,7,very low
7218,2015-11-02,01,2,0,0,9,8,100,6,4,very low
9352,2016-01-30,12,3,1,0,7.5,3,47.5,34,2,high
13220,2016-07-11,07,1,0,0,17.5,17.5,70.5,27,3,very high
2079,2015-03-31,21,0,0,0,8,4,57,26,3,low
11274,2016-04-20,14,0,0,0,13,13,59,26,1,high
10836,2016-04-02,07,0,1,0,10,8,69,11,1,low
8154,2015-12-11,10,3,0,0,11,11,69.5,21,2,medium
3812,2015-06-12,06,1,0,0,14.5,14.5,77,9,1,medium
5294,2015-08-13,04,1,0,0,17,17,88,12,4,very low
9946,2016-02-24,14,3,0,0,7.5,7,44.5,5,2,medium
3945,2015-06-17,19,1,0,0,23,23,61,21,3,very high
15674,2016-10-23,09,2,1,0,9.5,8,79,10,2,medium
425,2015-01-21,17,3,0,0,3,-0.5,84,14,4,very high
1338,2015-02-28,19,3,1,0,10,7,82,27,26,low
10496,2016-03-18,12,0,0,0,7,4.5,76,14,4,medium
1677,2015-03-14,22,0,1,0,6,3,81,16,4,low
2824,2015-05-01,23,0,0,0,8,5,68.5,17,1,low
13827,2016-08-05,18,1,0,0,23,23,50,17,2,very high
15858,2016-10-31,02,2,0,0,12,12,94,9,4,very low
1635,2015-03-13,04,0,0,0,8,5.5,66,14,1,very low
15893,2016-11-01,13,2,0,0,13,13,82,12,7,high
4488,2015-07-10,10,1,0,0,22,21,41,13,1,high
5498,2015-08-21,16,1,0,0,25.5,25.5,51,22,2,very high
4157,2015-06-26,15,1,0,0,26,26,42,28,1,very high
7906,2015-12-01,02,3,0,0,9.5,9,97,5,7,very low
10291,2016-03-09,23,0,0,0,6,3.5,93,12,3,low
1252,2015-02-25,05,3,0,0,7,5.5,87,9,7,very low
6947,2015-10-21,17,2,0,0,14,14,94,16,3,very high
4074,2015-06-23,04,1,0,0,13,13,72,18,4,very low
6981,2015-10-23,03,2,0,0,12,12,72,2,4,very low
6136,2015-09-17,14,2,0,0,18,18,50.5,21,3,high
16511,2016-11-27,08,2,1,0,8,6,82,12,4,low
15837,2016-10-30,04,2,1,0,10,10,94,5,4,very low
3637,2015-06-04,20,1,0,0,17.5,17.5,62,18.5,1,high
7996,2015-12-04,20,3,0,0,12,12,74.5,24,2,medium
8433,2015-12-23,05,3,0,0,11,11,64.5,33.5,3,very low
10665,2016-03-25,13,0,0,1,13,13,47,15,2,very high
9913,2016-02-23,05,3,0,0,6,4,76,10,1,very low
13386,2016-07-18,05,1,0,0,18,18,88,3,1,low
5568,2015-08-24,14,1,0,0,18,18,83,14,7,medium
15633,2016-10-21,16,2,0,0,13,13,72,12,3,very high
6324,2015-09-25,11,2,0,0,15,15,59,11,2,high
3399,2015-05-25,22,0,0,1,14,14,67,8.5,4,low
4448,2015-07-08,18,1,0,0,20,20,49,26,2,very high
16485,2016-11-26,06,2,1,0,3.5,3.5,93,4,1,very low
10436,2016-03-16,00,0,0,0,7,4,87,15,4,very low
10399,2016-03-14,11,0,0,0,7.5,3.5,64,26,2,medium
5501,2015-08-21,19,1,0,0,24,24,57,12,1,very high
4195,2015-06-28,05,1,1,0,17,17,64,11,1,very low
14925,2016-09-22,04,2,0,0,16,16,77,6,2,very low
5550,2015-08-23,20,1,1,0,18,18,64,14,1,high
1724,2015-03-16,21,0,0,0,6,4,93,10,2,low
16177,2016-11-13,10,2,1,0,9,8,79,9,3,high
9095,2016-01-19,19,3,0,0,2,2,60,4,1,high
8835,2016-01-08,23,3,0,0,9,6.5,82,15,2,low
16806,2016-12-09,15,3,0,0,15,15,77,15,1,high
13667,2016-07-30,00,1,1,0,19,19,73,16,2,medium
4584,2015-07-14,11,1,0,0,19,19,78,12,3,high
904,2015-02-10,16,3,0,0,6.5,4.5,71,9,3,high
5159,2015-08-07,13,1,0,0,23,23,47,7.5,2,very high
16383,2016-11-22,00,2,0,0,11,11,74.5,18,3,very low
2719,2015-04-27,14,0,0,0,12,12,42.5,5.5,1,high
16224,2016-11-15,09,2,0,0,14.5,14.5,85,21,4,very high
12178,2016-05-28,06,0,1,0,11,11,88,13,7,very low
16658,2016-12-03,11,3,1,0,9,5.5,64,27,2,high
10944,2016-04-06,19,0,0,0,9,5,56,32,2,high
4430,2015-07-08,00,1,0,0,16,16,68,23,2,low
5194,2015-08-09,00,1,1,0,18.5,18.5,66,6.5,1,medium
10995,2016-04-08,23,0,0,0,9,7,71,14,1,low
7382,2015-11-08,21,2,1,0,16,16,83,22,7,low
8278,2015-12-16,18,3,0,0,14,14,82,15,3,very high
13707,2016-07-31,17,1,1,0,21,21,46,9,1,very high
14239,2016-08-23,01,1,0,0,17.5,17.5,80.5,5,1,low
10245,2016-03-08,01,0,0,0,3,2,75,6,1,very low
9520,2016-02-06,12,3,1,0,12,12,69.5,37,3,high
1537,2015-03-09,02,0,0,0,5.5,3.5,81,8,1,very low
3405,2015-05-26,04,0,0,0,11,11,79.5,12,1,very low
5025,2015-08-01,23,1,1,0,17,17,73,11,1,medium
10934,2016-04-06,09,0,0,0,10,7,85,24,3,high
7060,2015-10-26,11,2,0,0,14.5,14.5,74.5,18,2,medium
361,2015-01-19,01,3,0,0,0.5,-2.5,93,8,2,very low
774,2015-02-05,06,3,0,0,2.5,-2.5,87,20,26,low
16557,2016-11-29,06,2,0,0,1,-1,87,6,1,medium
1720,2015-03-16,17,0,0,0,7.5,4.5,73.5,19.5,3,very high
10845,2016-04-02,16,0,1,0,13.5,13.5,42.5,19,7,very high
16985,2016-12-17,02,3,1,0,7.5,7,93,5.5,1,low
13074,2016-07-05,05,1,0,0,16,16,83,24,3,low
15521,2016-10-17,00,2,0,0,15,15,82,11,3,very low
13778,2016-08-03,16,1,0,0,23,23,53,28,2,very high
8575,2015-12-29,03,3,0,0,12.5,12.5,79.5,14,2,very low
5879,2015-09-06,13,2,1,0,17.5,17.5,50.5,11,2,very high
3008,2015-05-09,15,0,1,0,18,18,41.5,34,1,very high
16570,2016-11-29,19,2,0,0,3,3,78,4,1,high
10415,2016-03-15,03,0,0,0,3,2.5,90,5,1,very low
16156,2016-11-12,13,2,1,0,10,8.5,88,10,7,medium
6507,2015-10-03,02,2,1,0,10.5,10.5,88,5,1,low
8055,2015-12-07,07,3,0,0,14,14,82,12,3,high
7226,2015-11-02,09,2,0,0,10,9,100,8,4,very high
15197,2016-10-03,12,2,0,0,16,16,50,10,1,high
3104,2015-05-13,15,0,0,0,19,19,34.5,9,1,high
17321,2016-12-31,02,3,1,0,6,4,93,8,4,very low
2212,2015-04-06,11,0,0,1,14.5,14.5,57,14,2,high
2448,2015-04-16,07,0,0,0,9.5,7.5,84.5,16,1,very high
15604,2016-10-20,11,2,0,0,13,13,72,20.5,3,medium
4548,2015-07-12,22,1,1,0,18,18,83,18,1,low
5160,2015-08-07,14,1,0,0,23,23,44,6.5,1,very high
2419,2015-04-15,02,0,0,0,13,13,67,12,1,very low
4298,2015-07-02,12,1,0,0,24,24,61,6.5,2,high
6917,2015-10-20,11,2,0,0,12.5,12.5,74.5,10,1,medium
12000,2016-05-20,20,0,0,0,15,15,68,18.5,1,high
2006,2015-03-28,15,0,1,0,13,13,77,29,4,high
4378,2015-07-05,20,1,1,0,20,20,49,20,1,high
9816,2016-02-19,03,3,0,0,2,-1,87,9.5,1,very low
1845,2015-03-21,22,0,1,0,6,3.5,81,12,3,low
2937,2015-05-06,16,0,0,0,14.5,14.5,63,38,7,high
11008,2016-04-09,12,0,1,0,11,11,52.5,15,2,high
2821,2015-05-01,20,0,0,0,9,6,62,21,1,medium
9583,2016-02-09,10,3,0,0,7,4,68.5,17,2,medium
9372,2016-01-31,08,3,1,0,7.5,4.5,78.5,15,7,low
11289,2016-04-21,05,0,0,0,6.5,4.5,93,9,1,very low
16569,2016-11-29,18,2,0,0,3.5,2.5,75.5,6,1,very high
4403,2015-07-06,21,1,0,0,19.5,19.5,54.5,13,1,high
14768,2016-09-15,15,2,0,0,29.5,29.5,44,8,1,very high
16609,2016-12-01,10,3,0,0,4,1,75,14,3,medium
10043,2016-02-28,15,3,1,0,7.5,3.5,48,27,2,high
892,2015-02-10,04,3,0,0,4,4,93,2,4,very low
8766,2016-01-06,02,3,0,0,6.5,5,90,7.5,1,very low
4512,2015-07-11,10,1,1,0,22.5,22.5,53.5,19,2,very high
7895,2015-11-30,14,2,0,0,13.5,13.5,72,38,3,medium
4965,2015-07-30,11,1,0,0,16.5,16.5,55.5,19.5,2,medium
1710,2015-03-16,07,0,0,0,6,4,93,9,7,medium
4809,2015-07-23,23,1,0,0,19,19,52,7,1,medium
12809,2016-06-23,13,1,0,0,22,22,80.5,8.5,3,high
15458,2016-10-14,09,2,0,0,11,11,82,6,3,very high
3754,2015-06-09,20,1,0,0,13,13,55,26,3,high
1075,2015-02-17,20,3,0,0,6.5,5,61.5,8,2,medium
8968,2016-01-14,12,3,0,0,5,0,78.5,31,7,medium
835,2015-02-07,19,3,1,0,6,3,81,14,4,medium
16936,2016-12-15,01,3,0,0,7,5,93,11,1,low
9679,2016-02-13,10,3,1,0,5,0,81,31,7,medium
16722,2016-12-06,03,3,0,0,3.5,2.5,96.5,6,3,very low
7024,2015-10-24,22,2,1,0,10,8,88,13,1,low
12476,2016-06-09,16,1,0,0,19.5,19.5,60,12,1,very high
4933,2015-07-29,03,1,0,0,12.5,12.5,79.5,18,1,very low
16401,2016-11-22,18,2,0,0,10,8,76,16,2,very high
15983,2016-11-05,07,2,1,0,6.5,3.5,78.5,16,3,low
4296,2015-07-02,10,1,0,0,22,22,63,13,1,high
3219,2015-05-18,10,0,0,0,12.5,12.5,91,22,7,low
11652,2016-05-06,08,0,0,0,12.5,12.5,74.5,10,1,very high
15361,2016-10-10,08,2,0,0,8.5,7,84.5,9,1,very high
15449,2016-10-14,00,2,0,0,12,12,72,13,4,low
9282,2016-01-27,14,3,0,0,13,13,88,29.5,7,low
8886,2016-01-11,02,3,0,0,7,4,87,18,7,very low
11944,2016-05-18,12,0,0,0,13,13,85,14,7,low
16970,2016-12-16,11,3,0,0,9.5,8,91,9,2,medium
14565,2016-09-07,04,2,0,0,19,19,85.5,9,4,very low
3865,2015-06-14,11,1,1,0,14,14,88,13,3,high
16298,2016-11-18,11,2,0,0,7,3.5,66,20.5,2,medium
4473,2015-07-09,19,1,0,0,22,21,29,7,1,very high
11231,2016-04-18,19,0,0,0,12,12,56,17,3,very high
8573,2015-12-29,01,3,0,0,12.5,12.5,79.5,19.5,7,very low
3103,2015-05-13,14,0,0,0,19,19,33.5,8,1,high
11740,2016-05-10,00,0,0,0,16,16,83,9,4,low
4891,2015-07-27,09,1,0,0,17,17,77,30,3,high
17042,2016-12-19,11,3,0,0,7,7,93,4,7,medium
4170,2015-06-27,04,1,1,0,14.5,14.5,79.5,17,1,very low
7301,2015-11-05,12,2,0,0,16,16,83,19.5,3,medium
9613,2016-02-10,16,3,0,0,8.5,5.5,60,20.5,2,high
858,2015-02-08,18,3,1,0,6,5.5,76,5,1,medium
9016,2016-01-16,12,3,1,0,4,1,70,11,1,high
2135,2015-04-03,05,0,0,1,6.5,4.5,93,8,7,very low
12554,2016-06-12,22,1,1,0,17,17,83,7.5,3,medium
10253,2016-03-08,09,0,0,0,4.5,2,59,10,2,high
2784,2015-04-30,07,0,0,0,8.5,5.5,71,19.5,1,very high
11796,2016-05-12,08,0,0,0,15.5,15.5,74.5,16,1,very high
5350,2015-08-15,12,1,1,0,19,19,49,15,2,very high
7089,2015-10-27,16,2,0,0,16.5,16.5,72.5,12,1,very high
3675,2015-06-06,13,1,1,0,18.5,18.5,36,28,1,very high
1623,2015-03-12,16,0,0,0,12,12,36.5,19,1,high
10352,2016-03-12,12,0,1,0,10,10,69,6,2,very high
15461,2016-10-14,12,2,0,0,13.5,13.5,67.5,17.5,3,high
11431,2016-04-27,03,0,0,0,4,1,81,13,1,very low
17355,2017-01-01,12,3,1,0,10,8,82,16,3,medium
14216,2016-08-22,02,1,0,0,18,18,83,21,7,very low
13157,2016-07-08,16,1,0,0,23,23,53,30,2,very high
9066,2016-01-18,14,3,0,0,4,1,67.5,14,3,medium
4691,2015-07-18,22,1,1,0,17.5,17.5,64,15,1,medium
11510,2016-04-30,10,0,1,0,10,8,50.5,13,2,high
11948,2016-05-18,16,0,0,0,12.5,12.5,85,15,7,high
265,2015-01-15,01,3,0,0,11,11,79.5,40,26,very low
16721,2016-12-06,02,3,0,0,3,1,100,7.5,4,very low
11372,2016-04-24,16,0,1,0,9,6,50,18,2,high
9857,2016-02-20,21,3,1,0,13,13,77,36,3,low
10992,2016-04-08,20,0,0,0,10.5,10,69,11,1,medium
6356,2015-09-26,19,2,1,0,15,15,65.5,14,1,high
2479,2015-04-17,14,0,0,0,13,13,42.5,30.5,1,high
86,2015-01-07,13,3,0,0,9.5,6,71.5,28,2,medium
12941,2016-06-29,16,1,0,0,16,16,83,25,3,high
6575,2015-10-05,22,2,0,0,16,16,94,10,7,low
1964,2015-03-26,21,0,0,0,9,6,58,22,1,medium
6081,2015-09-15,07,2,0,0,11,11,88,19.5,7,high
10759,2016-03-30,02,0,0,0,7,4,81,19,1,very low
5805,2015-09-03,11,2,0,0,14.5,14.5,65,18,2,medium
14786,2016-09-16,09,2,0,0,17,17,88,12,7,medium
16786,2016-12-08,19,3,0,0,13,13,88,16,3,high
13762,2016-08-03,00,1,0,0,20,20,83,20,3,low
6744,2015-10-13,00,2,0,0,10,8,82,13,4,low
6597,2015-10-06,20,2,0,0,16,16,88,8,7,medium
7430,2015-11-10,21,2,0,0,15,15,82,20,4,medium
16083,2016-11-09,11,2,0,0,8,4.5,84.5,26.5,7,low
8430,2015-12-23,02,3,0,0,12,12,74.5,27,2,very low
6363,2015-09-27,02,2,1,0,10,10,85,5,1,low
3655,2015-06-05,17,1,0,0,23,23,53,25,2,very high
16813,2016-12-09,22,3,0,0,12,12,88,15,4,medium
14198,2016-08-21,08,1,1,0,18,18,68,28,3,low
1262,2015-02-25,15,3,0,0,11,11,64.5,12,3,medium
1633,2015-03-13,02,0,0,0,9,7,58,14,1,very low
9026,2016-01-16,22,3,1,0,3,1,81,7,7,low
10042,2016-02-28,14,3,1,0,8,4,43,28,2,high
8694,2016-01-03,02,3,1,0,9,5,84.5,28,7,very low
844,2015-02-08,04,3,1,0,5,2,76,14,2,very low
15236,2016-10-05,03,2,0,0,14,14,72,23,1,very low
3876,2015-06-14,22,1,1,0,13,13,82,16,4,low
8836,2016-01-09,00,3,1,0,9,6.5,79,16,7,low
16882,2016-12-12,19,3,0,0,11.5,11.5,91,13,3,high
12038,2016-05-22,10,0,1,0,16.5,16.5,57.5,10,1,high
6457,2015-10-01,00,2,0,0,12.5,12.5,85,5,1,low
7995,2015-12-04,19,3,0,0,12.5,12.5,69.5,27,2,high
11235,2016-04-18,23,0,0,0,11,11,64.5,16,1,low
8574,2015-12-29,02,3,0,0,12,12,77,17,7,very low
1171,2015-02-21,20,3,1,0,5,1.5,70,17,1,low
2387,2015-04-13,18,0,0,0,16,16,59,15,2,very high
9971,2016-02-25,15,3,0,0,6,3,55,16,2,medium
14109,2016-08-17,15,1,0,0,24.5,24.5,45.5,18,1,very high
9028,2016-01-17,00,3,1,0,2,1,87,5,7,low
12409,2016-06-06,21,1,0,0,14.5,14.5,74.5,16,1,medium
5314,2015-08-14,00,1,0,0,19,19,88,6.5,3,low
5494,2015-08-21,12,1,0,0,25,25,57,17,3,high
5402,2015-08-17,16,1,0,0,21,21,40,11,1,very high
4475,2015-07-09,21,1,0,0,19.5,19.5,54.5,12,1,very high
16077,2016-11-09,05,2,0,0,7.5,4.5,93,15,7,very low
911,2015-02-11,00,3,0,0,5,2,78.5,12,4,very low
16420,2016-11-23,13,2,0,0,11,11,72,14,2,medium
13071,2016-07-05,02,1,0,0,16,16,83,16,4,very low
13803,2016-08-04,17,1,0,0,22,21,47,28,2,very high
16421,2016-11-23,14,2,0,0,11,11,77,14,2,medium
1204,2015-02-23,05,3,0,0,6,3,76,14,7,very low
2215,2015-04-06,14,0,0,1,14,14,67,16,2,very high
13477,2016-07-22,00,1,0,0,19.5,19.5,78,8,4,low
6070,2015-09-14,20,2,0,0,13,13,72,18.5,1,medium
5698,2015-08-30,00,1,1,0,17.5,17.5,88,6.5,4,low
17342,2016-12-31,23,3,1,0,8,5,87,18.5,4,medium
13554,2016-07-25,05,1,0,0,16,16,83,18,1,very low
16549,2016-11-28,22,2,0,0,3,2.5,78,5,1,low
4463,2015-07-09,09,1,0,0,15,15,59,16,2,very high
13161,2016-07-08,20,1,0,0,20.5,20.5,58.5,26,2,high
2631,2015-04-23,22,0,0,0,8,6,84.5,11,1,medium
7644,2015-11-20,03,2,0,0,10,8,79,16,2,very low
6036,2015-09-13,10,2,1,0,15,15,74.5,11,1,high
15969,2016-11-04,17,2,0,0,9,8.5,87,5,7,high
5038,2015-08-02,12,1,1,0,22.5,22.5,48.5,12,2,very high
14267,2016-08-24,05,1,0,0,20,20,83,2,1,very low
9453,2016-02-03,17,3,0,0,8,5,59.5,20,2,very high
11904,2016-05-16,20,0,0,0,16,16,52,9,1,high
15388,2016-10-11,11,2,0,0,11.5,11.5,72,5,2,medium
16505,2016-11-27,02,2,1,0,6,5.5,90,5,7,low
10489,2016-03-18,05,0,0,0,3,0,81,13,4,very low
3107,2015-05-13,18,0,0,0,18,18,40,14,1,very high
17335,2016-12-31,16,3,1,0,9,7,87,12,3,medium
16854,2016-12-11,15,3,1,0,10,8,76,17,1,high
13900,2016-08-08,19,1,0,0,20,20,43,16,1,very high
16523,2016-11-27,20,2,1,0,8,5,71,16,3,low
7542,2015-11-15,13,2,1,0,16,16,72,24,3,high
15297,2016-10-07,16,2,0,0,15,15,72,13,4,very high
11950,2016-05-18,18,0,0,0,12.5,12.5,79.5,16,7,very high
1582,2015-03-10,23,0,0,0,5,2.5,81,10,1,low
15677,2016-10-23,12,2,1,0,12,12,67,24,2,very high
11731,2016-05-09,15,0,0,0,22,22,50,26,2,high
12752,2016-06-21,04,1,0,0,16,16,77,15,2,very low
9164,2016-01-22,16,3,0,0,11,11,88,15,2,high
9331,2016-01-29,15,3,0,0,12,12,79.5,31.5,3,medium
1574,2015-03-10,15,0,0,0,11.5,11.5,44,5.5,1,high
2635,2015-04-24,02,0,0,0,8,8,87,0,1,very low
15608,2016-10-20,15,2,0,0,14,14,65,16,2,high
8768,2016-01-06,04,3,0,0,6.5,5.5,96.5,5.5,26,very low
3308,2015-05-22,03,0,0,0,10.5,9.5,79.5,12,1,very low
6286,2015-09-23,21,2,0,0,16,16,72,18,4,medium
1155,2015-02-21,04,3,1,0,4,1,84,15,3,very low
10817,2016-04-01,12,0,0,0,12,12,47,18,1,high
10588,2016-03-22,08,0,0,0,6.5,6.5,76,2,1,very high
9107,2016-01-20,07,3,0,0,-1,-4,80,8,2,high
8001,2015-12-05,01,3,1,0,12,12,67,36,2,low
9013,2016-01-16,09,3,1,0,2,-1,75,10,1,medium
9664,2016-02-12,19,3,0,0,5,2.5,81,10,3,high
1498,2015-03-07,11,0,1,0,13.5,13.5,53,25,1,high
6565,2015-10-05,12,2,0,0,17.5,17.5,85.5,15,7,medium
10873,2016-04-03,20,0,1,0,11,11,88,14,7,low
10578,2016-03-21,22,0,0,0,7.5,7,71,5,1,low
7815,2015-11-27,06,2,0,0,11,11,88,15,7,low
4588,2015-07-14,15,1,0,0,21,21,69,18,3,high
16811,2016-12-09,20,3,0,0,11,11,91,12,3,medium
9023,2016-01-16,19,3,1,0,3,2.5,78,5,1,medium
3178,2015-05-16,17,0,1,0,18,18,40,18,1,very high
9611,2016-02-10,14,3,0,0,9,6,62,19.5,2,medium
16486,2016-11-26,07,2,1,0,4,4,93,0,1,low
14666,2016-09-11,09,2,1,0,15.5,15.5,70,4,1,medium
334,2015-01-17,22,3,1,0,5,3,76,7,2,low
4540,2015-07-12,14,1,1,0,21,21,64,27,3,very high
11190,2016-04-17,02,0,1,0,4,3,84,6.5,1,low
11094,2016-04-13,02,0,0,0,9,8,73.5,7,1,very low
12577,2016-06-13,21,1,0,0,17,17,75,7.5,3,medium
4336,2015-07-04,02,1,1,0,19,19,91,8,2,low
12447,2016-06-08,11,1,0,0,22.5,22.5,61,5,2,high
4154,2015-06-26,12,1,0,0,25,25,40.5,19,1,high
976,2015-02-13,17,3,0,0,9,6.5,82,17,3,very high
10624,2016-03-23,20,0,0,0,9.5,9,62,5.5,3,medium
12552,2016-06-12,20,1,1,0,19,19,78,12,2,medium
2111,2015-04-02,05,0,0,0,7,4,93,17.5,7,very low
15008,2016-09-25,15,2,1,0,20,20,41.5,28,1,very high
7061,2015-10-26,12,2,0,0,15.5,15.5,74.5,18,2,high
7236,2015-11-02,19,2,0,0,12,12,88,13,3,high
9262,2016-01-26,18,3,0,0,11.5,11.5,85,37,7,high
3880,2015-06-15,02,1,0,0,12.5,12.5,82,14,4,very low
13751,2016-08-02,13,1,0,0,20.5,20.5,85.5,18,3,medium
6435,2015-09-30,02,2,0,0,12,12,79.5,8,1,very low
1275,2015-02-26,04,3,0,0,10,8,94,13,7,very low
2680,2015-04-25,23,0,1,0,12.5,12.5,85,13,4,low
16016,2016-11-06,16,2,1,0,4.5,1.5,90,16,7,low
12985,2016-07-01,12,1,0,0,17.5,17.5,70.5,26,7,medium
10359,2016-03-12,19,0,1,0,6,3.5,87,13,1,medium
994,2015-02-14,11,3,1,0,8,5,87,19.5,3,high
10843,2016-04-02,14,0,1,0,15,15,37.5,13,1,very high
4748,2015-07-21,10,1,0,0,21.5,21.5,53.5,20,2,high
16138,2016-11-11,18,2,0,0,7.5,5.5,73.5,10,1,very high
12499,2016-06-10,15,1,0,0,23,23,44,11,1,very high
14323,2016-08-26,13,1,0,0,25,25,45.5,8,1,very high
6688,2015-10-10,16,2,1,0,15.5,15.5,70,21,3,very high
13972,2016-08-11,19,1,0,0,22,22,61,22,2,very high
1859,2015-03-22,12,0,1,0,7.5,4.5,59,17,3,high
17271,2016-12-29,00,3,0,0,2,0,100,7,1,very low
4008,2015-06-20,10,1,1,0,17,17,64,7,3,high
9808,2016-02-18,19,3,0,0,5.5,4.5,53,6.5,1,high
6985,2015-10-23,07,2,0,0,11.5,11.5,74.5,7,3,high
9597,2016-02-10,00,3,0,0,5.5,1.5,78.5,21,7,very low
10259,2016-03-08,15,0,0,0,9,6,58,20,3,medium
8558,2015-12-28,10,3,0,1,13,13,63,14,1,medium
2266,2015-04-08,17,0,0,0,14.5,14.5,61,23,1,very high
13425,2016-07-19,20,1,0,0,25,25,61,18,1,very high
5009,2015-08-01,07,1,1,0,14.5,14.5,65,9,1,low
12948,2016-06-29,23,1,0,0,15,15,88,18,7,low
8899,2016-01-11,15,3,0,0,8,5.5,76,15,3,medium
3459,2015-05-28,10,0,0,0,15,15,45,25,2,high
530,2015-01-26,02,3,0,0,9,6,87,21.5,4,very low
9949,2016-02-24,17,3,0,0,6.5,5,47.5,7,1,very high
2017,2015-03-29,03,0,1,0,10,7,85,25,7,low
13309,2016-07-15,00,1,0,0,16,16,68,8,1,low
12961,2016-06-30,12,1,0,0,20,20,58,21,2,high
6367,2015-09-27,06,2,1,0,10,10,88,2,3,very low
15854,2016-10-30,21,2,1,0,12,12,94,8,3,low
12314,2016-06-02,22,1,0,0,11,11,82,17,4,medium
4024,2015-06-21,02,1,1,0,16.5,16.5,83,23,3,low
8619,2015-12-30,23,3,0,0,11,11,88,19.5,7,very low
4898,2015-07-27,16,1,0,0,19.5,19.5,50.5,35,3,very high
13960,2016-08-11,07,1,0,0,16.5,16.5,70,18.5,2,very high
16833,2016-12-10,18,3,1,0,12.5,12.5,91,18.5,7,low
2128,2015-04-02,22,0,0,0,9,6.5,71,16,2,low
4158,2015-06-26,16,1,0,0,24,24,57.5,28,1,very high
1472,2015-03-06,09,0,0,0,8.5,5.5,64,19.5,3,high
10572,2016-03-21,16,0,0,0,10,7.5,58,20.5,3,high
11971,2016-05-19,15,0,0,0,17.5,17.5,57.5,16,2,high
16422,2016-11-23,15,2,0,0,11,11,77,15,3,high
7922,2015-12-01,18,3,0,0,14,14,57,23,3,very high
14985,2016-09-24,16,2,1,0,21,21,50,20.5,1,very high
7244,2015-11-03,03,2,0,0,11,11,88,9,3,very low
2008,2015-03-28,17,0,1,0,13,13,77,28,3,high
1439,2015-03-05,00,0,0,0,6,3.5,68.5,12,1,very low
16471,2016-11-25,16,2,0,0,9.5,7,66.5,17,1,high
934,2015-02-11,23,3,0,0,5,2,76,11,4,low
14903,2016-09-21,06,2,0,0,15,15,88,7,1,medium
4932,2015-07-29,02,1,0,0,13,13,77,20,1,very low
11890,2016-05-16,06,0,0,0,10.5,10,85,7,1,medium
2118,2015-04-02,12,0,0,0,8,6,53,11,2,medium
7948,2015-12-02,20,3,0,0,13,13,77,21,2,medium
8034,2015-12-06,10,3,1,0,14.5,14.5,70,32,3,medium
17315,2016-12-30,20,3,0,0,4,1.5,100,10,4,low
8118,2015-12-09,22,3,0,0,12,12,77,24,4,medium
15762,2016-10-27,01,2,0,0,12,12,88,13,2,very low
9303,2016-01-28,11,3,0,0,9,6,58,21,1,medium
8587,2015-12-29,15,3,0,0,11.5,11.5,72,17,2,high
12740,2016-06-20,16,1,0,0,21.5,21.5,71,23,7,high
10990,2016-04-08,18,0,0,0,12.5,12.5,57,18,1,very high
6520,2015-10-03,15,2,1,0,16.5,16.5,63.5,3,1,very high
